"PeriodeDeReference","Geo","Dguid","Infractions","Statistiques","UniteDeMesure","IdentificationDUniteDeMesure","FacteurScalaire","IdentificateurScalaire","Vecteur","Coordonnees","Valeur","Status","Symbole","Termine","Decimales"
"2005","Territoires du Nord-Ouest [61]","2016A000261","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44336863","41.80.8","104.66","","","","2"
"2005","Territoires du Nord-Ouest [61]","2016A000261","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44358194","41.80.9","34","","","","0"
"2005","Territoires du Nord-Ouest [61]","2016A000261","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44388757","41.80.10","110.19","","","","2"
"2005","Territoires du Nord-Ouest [61]","2016A000261","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44329802","41.80.11","3","","","","0"
"2005","Territoires du Nord-Ouest [61]","2016A000261","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44353390","41.80.12","66.76","","","","2"
"2005","Territoires du Nord-Ouest [61]","2016A000261","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53098695","41.80.13","6","","","","0"
"2005","Territoires du Nord-Ouest [61]","2016A000261","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53098696","41.80.14","133.51","","","","2"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44355819","42.80.1","79","","","","0"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44411712","42.80.2","260.49","","","","2"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44347535","42.80.3","0.99","","","","2"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44413282","42.80.4","36","","","","0"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44376099","42.80.5","26","","","","0"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44344155","42.80.6","10","","","","0"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44413603","42.80.7","20","","","","0"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44384788","42.80.8","90.67","","","","2"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44341346","42.80.9","20","","","","0"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44353192","42.80.10","110.46","","","","2"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44331883","42.80.11","0","","","","0"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44334573","42.80.12","0.00","","","","2"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53098772","42.80.13","1","","","","0"
"2005","Nunavut [62]","2016A000262","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53098773","42.80.14","25.30","","","","2"
"2006","Canada","2016A000011124","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44402292","1.80.1","93175","","","","0"
"2006","Canada","2016A000011124","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44386385","1.80.2","286.07","","","","2"
"2006","Canada","2016A000011124","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44373501","1.80.3","-3.28","","","","2"
"2006","Canada","2016A000011124","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44340823","1.80.4","36595","","","","0"
"2006","Canada","2016A000011124","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44378615","1.80.5","25614","","","","0"
"2006","Canada","2016A000011124","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44345562","1.80.6","10981","","","","0"
"2006","Canada","2016A000011124","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44350537","1.80.7","22556","","","","0"
"2006","Canada","2016A000011124","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44371049","1.80.8","79.99","","","","2"
"2006","Canada","2016A000011124","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44370077","1.80.9","21445","","","","0"
"2006","Canada","2016A000011124","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44411165","1.80.10","83.86","","","","2"
"2006","Canada","2016A000011124","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44393725","1.80.11","1111","","","","0"
"2006","Canada","2016A000011124","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44401276","1.80.12","42.30","","","","2"
"2006","Canada","2016A000011124","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53079987","1.80.13","1322","","","","0"
"2006","Canada","2016A000011124","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53079988","1.80.14","50.33","","","","2"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44380207","2.80.1","1007","","","","0"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44329500","2.80.2","197.23","","","","2"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44414176","2.80.3","-9.10","","","","2"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44353503","2.80.4","360","","","","0"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44393327","2.80.5","286","","","","0"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44387104","2.80.6","74","","","","0"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44333179","2.80.7","281","","","","0"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44403584","2.80.8","62.35","","","","2"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44371647","2.80.9","264","","","","0"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44344723","2.80.10","64.10","","","","2"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44417038","2.80.11","17","","","","0"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44333890","2.80.12","43.74","","","","2"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53081374","2.80.13","20","","","","0"
"2006","Terre-Neuve-et-Labrador [10]","2016A000210","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53081375","2.80.14","51.46","","","","2"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44368761","3.80.1","639","","","","0"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44332556","3.80.2","351.63","","","","2"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44403360","3.80.3","-1.74","","","","2"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44367508","3.80.4","199","","","","0"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44362557","3.80.5","194","","","","0"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44326875","3.80.6","5","","","","0"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44353931","3.80.7","191","","","","0"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44325881","3.80.8","120.09","","","","2"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44328887","3.80.9","184","","","","0"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44378945","3.80.10","126.35","","","","2"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44368389","3.80.11","7","","","","0"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44328421","3.80.12","52.16","","","","2"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53082325","3.80.13","4","","","","0"
"2006","St. John's, Terre-Neuve-et-Labrador [10001]","2011S05031","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53082326","3.80.14","29.81","","","","2"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44393460","4.80.1","352","","","","0"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44355654","4.80.2","255.32","","","","2"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44412942","4.80.3","-6.75","","","","2"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44348993","4.80.4","204","","","","0"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44397842","4.80.5","134","","","","0"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44360754","4.80.6","70","","","","0"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44350557","4.80.7","137","","","","0"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44384248","4.80.8","114.44","","","","2"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44335442","4.80.9","128","","","","0"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44389670","4.80.10","118.57","","","","2"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Total des jeunes inculpés","Nombre","223","unités","0","v44382966","4.80.11","9","","","","0"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Taux de jeunes inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v44397393","4.80.12","76.54","","","","2"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Total des jeunes non inculpés","Nombre","223","unités","0","v53080856","4.80.13","26","","","","0"
"2006","Île-du-Prince-Édouard [11]","2016A000211","Fraude [2160]","Taux de jeunes non inculpés pour 100 000 jeunes de 12 à 17 ans","Taux","257","unités","0","v53080857","4.80.14","221.13","","","","2"
"2006","Nouvelle-Écosse [12]","2016A000212","Fraude [2160]","Nombre d'affaires réel","Nombre","223","unités","0","v44362545","5.80.1","2783","","","","0"
"2006","Nouvelle-Écosse [12]","2016A000212","Fraude [2160]","Taux pour 100 000 habitants","Taux","257","unités","0","v44401071","5.80.2","296.74","","","","2"
"2006","Nouvelle-Écosse [12]","2016A000212","Fraude [2160]","Variation du taux en pourcentage","Pourcent","239","unités","0","v44352531","5.80.3","-2.41","","","","2"
"2006","Nouvelle-Écosse [12]","2016A000212","Fraude [2160]","Total des affaires classées","Nombre","223","unités","0","v44385865","5.80.4","1111","","","","0"
"2006","Nouvelle-Écosse [12]","2016A000212","Fraude [2160]","Affaires classées par mise en accusation","Nombre","223","unités","0","v44339011","5.80.5","656","","","","0"
"2006","Nouvelle-Écosse [12]","2016A000212","Fraude [2160]","Affaires classées sans mise en accusation","Nombre","223","unités","0","v44356463","5.80.6","455","","","","0"
"2006","Nouvelle-Écosse [12]","2016A000212","Fraude [2160]","Total des personnes inculpées","Nombre","223","unités","0","v44385303","5.80.7","614","","","","0"
"2006","Nouvelle-Écosse [12]","2016A000212","Fraude [2160]","Taux, total des personnes inculpées pour 100 000 personnes de 12 ans et plus","Taux","257","unités","0","v44406502","5.80.8","74.46","","","","2"
"2006","Nouvelle-Écosse [12]","2016A000212","Fraude [2160]","Total des adultes inculpés","Nombre","223","unités","0","v44335730","5.80.9","582","","","","0"
"2006","Nouvelle-Écosse [12]","2016A000212","Fraude [2160]","Taux d'adultes inculpés pour 100 000 personnes de 18 ans et plus","Taux","257","unités","0","v44349153","5.80.10","77.47","","","","2"
